,state,district,category,type,date,crimes
2078,Kedah,Padang Terap,property,break_in,2022,23
2079,Kedah,Padang Terap,property,break_in,2023,36
2080,Kedah,Padang Terap,property,theft_other,2016,18
2081,Kedah,Padang Terap,property,theft_other,2017,16
2082,Kedah,Padang Terap,property,theft_other,2018,32
2083,Kedah,Padang Terap,property,theft_other,2019,20
2084,Kedah,Padang Terap,property,theft_other,2020,17
2085,Kedah,Padang Terap,property,theft_other,2021,20
2086,Kedah,Padang Terap,property,theft_other,2022,34
2087,Kedah,Padang Terap,property,theft_other,2023,42
2088,Kedah,Padang Terap,property,theft_vehicle_lorry,2016,2
2089,Kedah,Padang Terap,property,theft_vehicle_lorry,2017,1
2090,Kedah,Padang Terap,property,theft_vehicle_lorry,2018,0
2091,Kedah,Padang Terap,property,theft_vehicle_lorry,2019,0
2092,Kedah,Padang Terap,property,theft_vehicle_lorry,2020,0
2093,Kedah,Padang Terap,property,theft_vehicle_lorry,2021,0
2094,Kedah,Padang Terap,property,theft_vehicle_lorry,2022,0
2095,Kedah,Padang Terap,property,theft_vehicle_lorry,2023,0
2096,Kedah,Padang Terap,property,theft_vehicle_motorcar,2016,2
2097,Kedah,Padang Terap,property,theft_vehicle_motorcar,2017,4
2098,Kedah,Padang Terap,property,theft_vehicle_motorcar,2018,2
2099,Kedah,Padang Terap,property,theft_vehicle_motorcar,2019,1
2100,Kedah,Padang Terap,property,theft_vehicle_motorcar,2020,3
2101,Kedah,Padang Terap,property,theft_vehicle_motorcar,2021,1
2102,Kedah,Padang Terap,property,theft_vehicle_motorcar,2022,2
2103,Kedah,Padang Terap,property,theft_vehicle_motorcar,2023,0
2104,Kedah,Padang Terap,property,theft_vehicle_motorcycle,2016,49
2105,Kedah,Padang Terap,property,theft_vehicle_motorcycle,2017,53
2106,Kedah,Padang Terap,property,theft_vehicle_motorcycle,2018,46
2107,Kedah,Padang Terap,property,theft_vehicle_motorcycle,2019,25
2108,Kedah,Padang Terap,property,theft_vehicle_motorcycle,2020,24
2109,Kedah,Padang Terap,property,theft_vehicle_motorcycle,2021,25
2110,Kedah,Padang Terap,property,theft_vehicle_motorcycle,2022,15
2111,Kedah,Padang Terap,property,theft_vehicle_motorcycle,2023,18
2112,Kedah,Pendang,assault,causing_injury,2016,14
2113,Kedah,Pendang,assault,causing_injury,2017,9
2114,Kedah,Pendang,assault,causing_injury,2018,4
2115,Kedah,Pendang,assault,causing_injury,2019,8
2116,Kedah,Pendang,assault,causing_injury,2020,11
2117,Kedah,Pendang,assault,causing_injury,2021,17
2118,Kedah,Pendang,assault,causing_injury,2022,8
2119,Kedah,Pendang,assault,causing_injury,2023,8
2120,Kedah,Pendang,assault,murder,2016,0
2121,Kedah,Pendang,assault,murder,2017,1
2122,Kedah,Pendang,assault,murder,2018,0
2123,Kedah,Pendang,assault,murder,2019,1
2124,Kedah,Pendang,assault,murder,2020,0
2125,Kedah,Pendang,assault,murder,2021,0
2126,Kedah,Pendang,assault,murder,2022,0
2127,Kedah,Pendang,assault,murder,2023,0
2128,Kedah,Pendang,assault,rape,2016,7
2129,Kedah,Pendang,assault,rape,2017,3
2130,Kedah,Pendang,assault,rape,2018,6
2131,Kedah,Pendang,assault,rape,2019,13
2132,Kedah,Pendang,assault,rape,2020,11
2133,Kedah,Pendang,assault,rape,2021,4
2134,Kedah,Pendang,assault,rape,2022,5
2135,Kedah,Pendang,assault,rape,2023,15
2136,Kedah,Pendang,assault,robbery_gang_armed,2016,0
2137,Kedah,Pendang,assault,robbery_gang_armed,2017,0
2138,Kedah,Pendang,assault,robbery_gang_armed,2018,0
2139,Kedah,Pendang,assault,robbery_gang_armed,2019,0
2140,Kedah,Pendang,assault,robbery_gang_armed,2020,0
2141,Kedah,Pendang,assault,robbery_gang_armed,2021,0
2142,Kedah,Pendang,assault,robbery_gang_armed,2022,0
2143,Kedah,Pendang,assault,robbery_gang_armed,2023,0
2144,Kedah,Pendang,assault,robbery_gang_unarmed,2016,16
2145,Kedah,Pendang,assault,robbery_gang_unarmed,2017,10
2146,Kedah,Pendang,assault,robbery_gang_unarmed,2018,6
2147,Kedah,Pendang,assault,robbery_gang_unarmed,2019,14
2148,Kedah,Pendang,assault,robbery_gang_unarmed,2020,6
2149,Kedah,Pendang,assault,robbery_gang_unarmed,2021,9
2150,Kedah,Pendang,assault,robbery_gang_unarmed,2022,7
2151,Kedah,Pendang,assault,robbery_gang_unarmed,2023,6
2152,Kedah,Pendang,assault,robbery_solo_armed,2016,0
2153,Kedah,Pendang,assault,robbery_solo_armed,2017,0
2154,Kedah,Pendang,assault,robbery_solo_armed,2018,0
2155,Kedah,Pendang,assault,robbery_solo_armed,2019,0
2156,Kedah,Pendang,assault,robbery_solo_armed,2020,0
2157,Kedah,Pendang,assault,robbery_solo_armed,2021,0
2158,Kedah,Pendang,assault,robbery_solo_armed,2022,0
2159,Kedah,Pendang,assault,robbery_solo_armed,2023,0
2160,Kedah,Pendang,assault,robbery_solo_unarmed,2016,13
2161,Kedah,Pendang,assault,robbery_solo_unarmed,2017,6
2162,Kedah,Pendang,assault,robbery_solo_unarmed,2018,13
2163,Kedah,Pendang,assault,robbery_solo_unarmed,2019,4
2164,Kedah,Pendang,assault,robbery_solo_unarmed,2020,8
2165,Kedah,Pendang,assault,robbery_solo_unarmed,2021,5
2166,Kedah,Pendang,assault,robbery_solo_unarmed,2022,11
2167,Kedah,Pendang,assault,robbery_solo_unarmed,2023,7
2168,Kedah,Pendang,property,break_in,2016,40
2169,Kedah,Pendang,property,break_in,2017,42
2170,Kedah,Pendang,property,break_in,2018,39
2171,Kedah,Pendang,property,break_in,2019,37
2172,Kedah,Pendang,property,break_in,2020,42
2173,Kedah,Pendang,property,break_in,2021,30
2174,Kedah,Pendang,property,break_in,2022,31
2175,Kedah,Pendang,property,break_in,2023,58
2176,Kedah,Pendang,property,theft_other,2016,34
2177,Kedah,Pendang,property,theft_other,2017,54
2178,Kedah,Pendang,property,theft_other,2018,39
2179,Kedah,Pendang,property,theft_other,2019,48
2180,Kedah,Pendang,property,theft_other,2020,66
2181,Kedah,Pendang,property,theft_other,2021,42
2182,Kedah,Pendang,property,theft_other,2022,75
2183,Kedah,Pendang,property,theft_other,2023,70
2184,Kedah,Pendang,property,theft_vehicle_lorry,2016,1
2185,Kedah,Pendang,property,theft_vehicle_lorry,2017,4
2186,Kedah,Pendang,property,theft_vehicle_lorry,2018,0
2187,Kedah,Pendang,property,theft_vehicle_lorry,2019,1
2188,Kedah,Pendang,property,theft_vehicle_lorry,2020,2
2189,Kedah,Pendang,property,theft_vehicle_lorry,2021,0
2190,Kedah,Pendang,property,theft_vehicle_lorry,2022,1
2191,Kedah,Pendang,property,theft_vehicle_lorry,2023,1
2192,Kedah,Pendang,property,theft_vehicle_motorcar,2016,6
2193,Kedah,Pendang,property,theft_vehicle_motorcar,2017,9
2194,Kedah,Pendang,property,theft_vehicle_motorcar,2018,6
2195,Kedah,Pendang,property,theft_vehicle_motorcar,2019,19
2196,Kedah,Pendang,property,theft_vehicle_motorcar,2020,9
2197,Kedah,Pendang,property,theft_vehicle_motorcar,2021,4
2198,Kedah,Pendang,property,theft_vehicle_motorcar,2022,5
2199,Kedah,Pendang,property,theft_vehicle_motorcar,2023,4
2200,Kedah,Pendang,property,theft_vehicle_motorcycle,2016,113
2201,Kedah,Pendang,property,theft_vehicle_motorcycle,2017,99
2202,Kedah,Pendang,property,theft_vehicle_motorcycle,2018,124
2203,Kedah,Pendang,property,theft_vehicle_motorcycle,2019,87
2204,Kedah,Pendang,property,theft_vehicle_motorcycle,2020,59
2205,Kedah,Pendang,property,theft_vehicle_motorcycle,2021,42
2206,Kedah,Pendang,property,theft_vehicle_motorcycle,2022,63
2207,Kedah,Pendang,property,theft_vehicle_motorcycle,2023,32
2208,Kedah,Sik,assault,causing_injury,2016,5
2209,Kedah,Sik,assault,causing_injury,2017,3
2210,Kedah,Sik,assault,causing_injury,2018,2
2211,Kedah,Sik,assault,causing_injury,2019,1
2212,Kedah,Sik,assault,causing_injury,2020,0
2213,Kedah,Sik,assault,causing_injury,2021,2
2214,Kedah,Sik,assault,causing_injury,2022,4
2215,Kedah,Sik,assault,causing_injury,2023,3
2216,Kedah,Sik,assault,murder,2016,0
2217,Kedah,Sik,assault,murder,2017,0
2218,Kedah,Sik,assault,murder,2018,0
2219,Kedah,Sik,assault,murder,2019,0
2220,Kedah,Sik,assault,murder,2020,0
2221,Kedah,Sik,assault,murder,2021,0
2222,Kedah,Sik,assault,murder,2022,0
2223,Kedah,Sik,assault,murder,2023,0
2224,Kedah,Sik,assault,rape,2016,11
2225,Kedah,Sik,assault,rape,2017,1
2226,Kedah,Sik,assault,rape,2018,0
2227,Kedah,Sik,assault,rape,2019,1
2228,Kedah,Sik,assault,rape,2020,0
2229,Kedah,Sik,assault,rape,2021,6
2230,Kedah,Sik,assault,rape,2022,5
2231,Kedah,Sik,assault,rape,2023,1
2232,Kedah,Sik,assault,robbery_gang_armed,2016,0
2233,Kedah,Sik,assault,robbery_gang_armed,2017,0
2234,Kedah,Sik,assault,robbery_gang_armed,2018,0
2235,Kedah,Sik,assault,robbery_gang_armed,2019,0
2236,Kedah,Sik,assault,robbery_gang_armed,2020,0
2237,Kedah,Sik,assault,robbery_gang_armed,2021,0
2238,Kedah,Sik,assault,robbery_gang_armed,2022,0
2239,Kedah,Sik,assault,robbery_gang_armed,2023,0
2240,Kedah,Sik,assault,robbery_gang_unarmed,2016,3
2241,Kedah,Sik,assault,robbery_gang_unarmed,2017,3
2242,Kedah,Sik,assault,robbery_gang_unarmed,2018,3
2243,Kedah,Sik,assault,robbery_gang_unarmed,2019,3
2244,Kedah,Sik,assault,robbery_gang_unarmed,2020,1
2245,Kedah,Sik,assault,robbery_gang_unarmed,2021,1
2246,Kedah,Sik,assault,robbery_gang_unarmed,2022,0
2247,Kedah,Sik,assault,robbery_gang_unarmed,2023,0
2248,Kedah,Sik,assault,robbery_solo_armed,2016,0
2249,Kedah,Sik,assault,robbery_solo_armed,2017,0
2250,Kedah,Sik,assault,robbery_solo_armed,2018,0
2251,Kedah,Sik,assault,robbery_solo_armed,2019,0
2252,Kedah,Sik,assault,robbery_solo_armed,2020,0
2253,Kedah,Sik,assault,robbery_solo_armed,2021,0
2254,Kedah,Sik,assault,robbery_solo_armed,2022,0
2255,Kedah,Sik,assault,robbery_solo_armed,2023,0
2256,Kedah,Sik,assault,robbery_solo_unarmed,2016,1
2257,Kedah,Sik,assault,robbery_solo_unarmed,2017,4
2258,Kedah,Sik,assault,robbery_solo_unarmed,2018,1
2259,Kedah,Sik,assault,robbery_solo_unarmed,2019,0
2260,Kedah,Sik,assault,robbery_solo_unarmed,2020,3
2261,Kedah,Sik,assault,robbery_solo_unarmed,2021,1
2262,Kedah,Sik,assault,robbery_solo_unarmed,2022,1
2263,Kedah,Sik,assault,robbery_solo_unarmed,2023,2
2264,Kedah,Sik,property,break_in,2016,7
2265,Kedah,Sik,property,break_in,2017,8
2266,Kedah,Sik,property,break_in,2018,8
2267,Kedah,Sik,property,break_in,2019,3
2268,Kedah,Sik,property,break_in,2020,3
2269,Kedah,Sik,property,break_in,2021,4
2270,Kedah,Sik,property,break_in,2022,11
2271,Kedah,Sik,property,break_in,2023,15
2272,Kedah,Sik,property,theft_other,2016,14
2273,Kedah,Sik,property,theft_other,2017,17
2274,Kedah,Sik,property,theft_other,2018,12
2275,Kedah,Sik,property,theft_other,2019,10
2276,Kedah,Sik,property,theft_other,2020,9
2277,Kedah,Sik,property,theft_other,2021,9
2278,Kedah,Sik,property,theft_other,2022,13
2279,Kedah,Sik,property,theft_other,2023,11
2280,Kedah,Sik,property,theft_vehicle_lorry,2016,0
2281,Kedah,Sik,property,theft_vehicle_lorry,2017,1
2282,Kedah,Sik,property,theft_vehicle_lorry,2018,0
2283,Kedah,Sik,property,theft_vehicle_lorry,2019,0
2284,Kedah,Sik,property,theft_vehicle_lorry,2020,1
2285,Kedah,Sik,property,theft_vehicle_lorry,2021,0
2286,Kedah,Sik,property,theft_vehicle_lorry,2022,2
2287,Kedah,Sik,property,theft_vehicle_lorry,2023,1
2288,Kedah,Sik,property,theft_vehicle_motorcar,2016,5
2289,Kedah,Sik,property,theft_vehicle_motorcar,2017,1
2290,Kedah,Sik,property,theft_vehicle_motorcar,2018,6
2291,Kedah,Sik,property,theft_vehicle_motorcar,2019,5
2292,Kedah,Sik,property,theft_vehicle_motorcar,2020,3
2293,Kedah,Sik,property,theft_vehicle_motorcar,2021,1
2294,Kedah,Sik,property,theft_vehicle_motorcar,2022,2
2295,Kedah,Sik,property,theft_vehicle_motorcar,2023,5
2296,Kedah,Sik,property,theft_vehicle_motorcycle,2016,60
2297,Kedah,Sik,property,theft_vehicle_motorcycle,2017,28
2298,Kedah,Sik,property,theft_vehicle_motorcycle,2018,38
2299,Kedah,Sik,property,theft_vehicle_motorcycle,2019,37
2300,Kedah,Sik,property,theft_vehicle_motorcycle,2020,22
2301,Kedah,Sik,property,theft_vehicle_motorcycle,2021,12
2302,Kedah,Sik,property,theft_vehicle_motorcycle,2022,16
2303,Kedah,Sik,property,theft_vehicle_motorcycle,2023,15
2304,Kedah,Yan,assault,causing_injury,2016,7
2305,Kedah,Yan,assault,causing_injury,2017,4
2306,Kedah,Yan,assault,causing_injury,2018,4
2307,Kedah,Yan,assault,causing_injury,2019,6
2308,Kedah,Yan,assault,causing_injury,2020,1
2309,Kedah,Yan,assault,causing_injury,2021,2
2310,Kedah,Yan,assault,causing_injury,2022,3
2311,Kedah,Yan,assault,causing_injury,2023,1
2312,Kedah,Yan,assault,murder,2016,0
2313,Kedah,Yan,assault,murder,2017,0
2314,Kedah,Yan,assault,murder,2018,0
2315,Kedah,Yan,assault,murder,2019,2
2316,Kedah,Yan,assault,murder,2020,0
2317,Kedah,Yan,assault,murder,2021,0
2318,Kedah,Yan,assault,murder,2022,0
2319,Kedah,Yan,assault,murder,2023,0
2320,Kedah,Yan,assault,rape,2016,2
2321,Kedah,Yan,assault,rape,2017,8
2322,Kedah,Yan,assault,rape,2018,3
2323,Kedah,Yan,assault,rape,2019,0
2324,Kedah,Yan,assault,rape,2020,2
2325,Kedah,Yan,assault,rape,2021,7
2326,Kedah,Yan,assault,rape,2022,4
2327,Kedah,Yan,assault,rape,2023,5
2328,Kedah,Yan,assault,robbery_gang_armed,2016,0
2329,Kedah,Yan,assault,robbery_gang_armed,2017,0
2330,Kedah,Yan,assault,robbery_gang_armed,2018,0
2331,Kedah,Yan,assault,robbery_gang_armed,2019,0
2332,Kedah,Yan,assault,robbery_gang_armed,2020,0
2333,Kedah,Yan,assault,robbery_gang_armed,2021,0
2334,Kedah,Yan,assault,robbery_gang_armed,2022,0
2335,Kedah,Yan,assault,robbery_gang_armed,2023,0
2336,Kedah,Yan,assault,robbery_gang_unarmed,2016,7
2337,Kedah,Yan,assault,robbery_gang_unarmed,2017,3
2338,Kedah,Yan,assault,robbery_gang_unarmed,2018,2
2339,Kedah,Yan,assault,robbery_gang_unarmed,2019,2
2340,Kedah,Yan,assault,robbery_gang_unarmed,2020,3
2341,Kedah,Yan,assault,robbery_gang_unarmed,2021,0
2342,Kedah,Yan,assault,robbery_gang_unarmed,2022,0
2343,Kedah,Yan,assault,robbery_gang_unarmed,2023,1
2344,Kedah,Yan,assault,robbery_solo_armed,2016,0
2345,Kedah,Yan,assault,robbery_solo_armed,2017,0
2346,Kedah,Yan,assault,robbery_solo_armed,2018,0
2347,Kedah,Yan,assault,robbery_solo_armed,2019,0
2348,Kedah,Yan,assault,robbery_solo_armed,2020,0
2349,Kedah,Yan,assault,robbery_solo_armed,2021,0
2350,Kedah,Yan,assault,robbery_solo_armed,2022,0
2351,Kedah,Yan,assault,robbery_solo_armed,2023,0
2352,Kedah,Yan,assault,robbery_solo_unarmed,2016,4
2353,Kedah,Yan,assault,robbery_solo_unarmed,2017,2
2354,Kedah,Yan,assault,robbery_solo_unarmed,2018,4
2355,Kedah,Yan,assault,robbery_solo_unarmed,2019,3
2356,Kedah,Yan,assault,robbery_solo_unarmed,2020,0
2357,Kedah,Yan,assault,robbery_solo_unarmed,2021,1
2358,Kedah,Yan,assault,robbery_solo_unarmed,2022,6
2359,Kedah,Yan,assault,robbery_solo_unarmed,2023,6
2360,Kedah,Yan,property,break_in,2016,16
2361,Kedah,Yan,property,break_in,2017,11
2362,Kedah,Yan,property,break_in,2018,5
2363,Kedah,Yan,property,break_in,2019,9
2364,Kedah,Yan,property,break_in,2020,32
2365,Kedah,Yan,property,break_in,2021,11
2366,Kedah,Yan,property,break_in,2022,10
2367,Kedah,Yan,property,break_in,2023,24
2368,Kedah,Yan,property,theft_other,2016,25
2369,Kedah,Yan,property,theft_other,2017,18
2370,Kedah,Yan,property,theft_other,2018,13
2371,Kedah,Yan,property,theft_other,2019,29
2372,Kedah,Yan,property,theft_other,2020,29
2373,Kedah,Yan,property,theft_other,2021,20
2374,Kedah,Yan,property,theft_other,2022,16
2375,Kedah,Yan,property,theft_other,2023,30
2376,Kedah,Yan,property,theft_vehicle_lorry,2016,1
2377,Kedah,Yan,property,theft_vehicle_lorry,2017,2
2378,Kedah,Yan,property,theft_vehicle_lorry,2018,3
2379,Kedah,Yan,property,theft_vehicle_lorry,2019,1
2380,Kedah,Yan,property,theft_vehicle_lorry,2020,1
2381,Kedah,Yan,property,theft_vehicle_lorry,2021,0
2382,Kedah,Yan,property,theft_vehicle_lorry,2022,1
2383,Kedah,Yan,property,theft_vehicle_lorry,2023,1
2384,Kedah,Yan,property,theft_vehicle_motorcar,2016,3
2385,Kedah,Yan,property,theft_vehicle_motorcar,2017,6
2386,Kedah,Yan,property,theft_vehicle_motorcar,2018,7
2387,Kedah,Yan,property,theft_vehicle_motorcar,2019,6
2388,Kedah,Yan,property,theft_vehicle_motorcar,2020,7
2389,Kedah,Yan,property,theft_vehicle_motorcar,2021,4
2390,Kedah,Yan,property,theft_vehicle_motorcar,2022,4
2391,Kedah,Yan,property,theft_vehicle_motorcar,2023,8
2392,Kedah,Yan,property,theft_vehicle_motorcycle,2016,81
2393,Kedah,Yan,property,theft_vehicle_motorcycle,2017,86
2394,Kedah,Yan,property,theft_vehicle_motorcycle,2018,114
2395,Kedah,Yan,property,theft_vehicle_motorcycle,2019,70
2396,Kedah,Yan,property,theft_vehicle_motorcycle,2020,27
2397,Kedah,Yan,property,theft_vehicle_motorcycle,2021,35
2398,Kedah,Yan,property,theft_vehicle_motorcycle,2022,45
2399,Kedah,Yan,property,theft_vehicle_motorcycle,2023,20
2400,Kelantan,Bachok,assault,causing_injury,2016,54
2401,Kelantan,Bachok,assault,causing_injury,2017,33
2402,Kelantan,Bachok,assault,causing_injury,2018,20
2403,Kelantan,Bachok,assault,causing_injury,2019,24
2404,Kelantan,Bachok,assault,causing_injury,2020,29
2405,Kelantan,Bachok,assault,causing_injury,2021,35
2406,Kelantan,Bachok,assault,causing_injury,2022,28
2407,Kelantan,Bachok,assault,causing_injury,2023,14
2408,Kelantan,Bachok,assault,murder,2016,1
2409,Kelantan,Bachok,assault,murder,2017,0
2410,Kelantan,Bachok,assault,murder,2018,0
2411,Kelantan,Bachok,assault,murder,2019,1
2412,Kelantan,Bachok,assault,murder,2020,2
2413,Kelantan,Bachok,assault,murder,2021,0
2414,Kelantan,Bachok,assault,murder,2022,0
2415,Kelantan,Bachok,assault,murder,2023,0
2416,Kelantan,Bachok,assault,rape,2016,21
2417,Kelantan,Bachok,assault,rape,2017,16
2418,Kelantan,Bachok,assault,rape,2018,11
2419,Kelantan,Bachok,assault,rape,2019,10
2420,Kelantan,Bachok,assault,rape,2020,8
2421,Kelantan,Bachok,assault,rape,2021,14
2422,Kelantan,Bachok,assault,rape,2022,7
2423,Kelantan,Bachok,assault,rape,2023,11
2424,Kelantan,Bachok,assault,robbery_gang_armed,2016,0
2425,Kelantan,Bachok,assault,robbery_gang_armed,2017,0
2426,Kelantan,Bachok,assault,robbery_gang_armed,2018,0
2427,Kelantan,Bachok,assault,robbery_gang_armed,2019,0
2428,Kelantan,Bachok,assault,robbery_gang_armed,2020,0
2429,Kelantan,Bachok,assault,robbery_gang_armed,2021,0
2430,Kelantan,Bachok,assault,robbery_gang_armed,2022,0
2431,Kelantan,Bachok,assault,robbery_gang_armed,2023,0
2432,Kelantan,Bachok,assault,robbery_gang_unarmed,2016,8
2433,Kelantan,Bachok,assault,robbery_gang_unarmed,2017,4
2434,Kelantan,Bachok,assault,robbery_gang_unarmed,2018,7
2435,Kelantan,Bachok,assault,robbery_gang_unarmed,2019,2
2436,Kelantan,Bachok,assault,robbery_gang_unarmed,2020,4
2437,Kelantan,Bachok,assault,robbery_gang_unarmed,2021,7
2438,Kelantan,Bachok,assault,robbery_gang_unarmed,2022,5
2439,Kelantan,Bachok,assault,robbery_gang_unarmed,2023,2
2440,Kelantan,Bachok,assault,robbery_solo_armed,2016,0
2441,Kelantan,Bachok,assault,robbery_solo_armed,2017,0
2442,Kelantan,Bachok,assault,robbery_solo_armed,2018,0
2443,Kelantan,Bachok,assault,robbery_solo_armed,2019,0
2444,Kelantan,Bachok,assault,robbery_solo_armed,2020,0
2445,Kelantan,Bachok,assault,robbery_solo_armed,2021,0
2446,Kelantan,Bachok,assault,robbery_solo_armed,2022,0
2447,Kelantan,Bachok,assault,robbery_solo_armed,2023,0
2448,Kelantan,Bachok,assault,robbery_solo_unarmed,2016,1
2449,Kelantan,Bachok,assault,robbery_solo_unarmed,2017,3
2450,Kelantan,Bachok,assault,robbery_solo_unarmed,2018,3
2451,Kelantan,Bachok,assault,robbery_solo_unarmed,2019,5
2452,Kelantan,Bachok,assault,robbery_solo_unarmed,2020,5
2453,Kelantan,Bachok,assault,robbery_solo_unarmed,2021,3
2454,Kelantan,Bachok,assault,robbery_solo_unarmed,2022,3
2455,Kelantan,Bachok,assault,robbery_solo_unarmed,2023,6
2456,Kelantan,Bachok,property,break_in,2016,73
2457,Kelantan,Bachok,property,break_in,2017,67
2458,Kelantan,Bachok,property,break_in,2018,44
2459,Kelantan,Bachok,property,break_in,2019,70
2460,Kelantan,Bachok,property,break_in,2020,45
2461,Kelantan,Bachok,property,break_in,2021,40
2462,Kelantan,Bachok,property,break_in,2022,36
2463,Kelantan,Bachok,property,break_in,2023,34
2464,Kelantan,Bachok,property,theft_other,2016,91
2465,Kelantan,Bachok,property,theft_other,2017,32
2466,Kelantan,Bachok,property,theft_other,2018,41
2467,Kelantan,Bachok,property,theft_other,2019,44
2468,Kelantan,Bachok,property,theft_other,2020,40
2469,Kelantan,Bachok,property,theft_other,2021,56
2470,Kelantan,Bachok,property,theft_other,2022,45
2471,Kelantan,Bachok,property,theft_other,2023,29
2472,Kelantan,Bachok,property,theft_vehicle_lorry,2016,5
2473,Kelantan,Bachok,property,theft_vehicle_lorry,2017,5
2474,Kelantan,Bachok,property,theft_vehicle_lorry,2018,3
2475,Kelantan,Bachok,property,theft_vehicle_lorry,2019,3
2476,Kelantan,Bachok,property,theft_vehicle_lorry,2020,1
2477,Kelantan,Bachok,property,theft_vehicle_lorry,2021,0
2478,Kelantan,Bachok,property,theft_vehicle_lorry,2022,1
2479,Kelantan,Bachok,property,theft_vehicle_lorry,2023,0
2480,Kelantan,Bachok,property,theft_vehicle_motorcar,2016,17
2481,Kelantan,Bachok,property,theft_vehicle_motorcar,2017,19
2482,Kelantan,Bachok,property,theft_vehicle_motorcar,2018,20
2483,Kelantan,Bachok,property,theft_vehicle_motorcar,2019,21
2484,Kelantan,Bachok,property,theft_vehicle_motorcar,2020,6
2485,Kelantan,Bachok,property,theft_vehicle_motorcar,2021,2
2486,Kelantan,Bachok,property,theft_vehicle_motorcar,2022,8
2487,Kelantan,Bachok,property,theft_vehicle_motorcar,2023,12
2488,Kelantan,Bachok,property,theft_vehicle_motorcycle,2016,104
2489,Kelantan,Bachok,property,theft_vehicle_motorcycle,2017,130
2490,Kelantan,Bachok,property,theft_vehicle_motorcycle,2018,109
2491,Kelantan,Bachok,property,theft_vehicle_motorcycle,2019,62
2492,Kelantan,Bachok,property,theft_vehicle_motorcycle,2020,64
2493,Kelantan,Bachok,property,theft_vehicle_motorcycle,2021,49
2494,Kelantan,Bachok,property,theft_vehicle_motorcycle,2022,67
2495,Kelantan,Bachok,property,theft_vehicle_motorcycle,2023,52
2496,Kelantan,Gua Musang,assault,causing_injury,2016,27
2497,Kelantan,Gua Musang,assault,causing_injury,2017,17
